Me gusta oír cantar a las ballenas.,spa,spa
Sentence,Actual language,Predicted language
Tom es el mejor empleado de nuestra compañía.,spa,spa
Sentence,Actual language,Predicted language
Él dijo que estaba cansado.,spa,spa
Sentence,Actual language,Predicted language
Habitación con cama matrimonial.,spa,spa
Sentence,Actual language,Predicted language
¿Cuál es vuestro hotel favorito en Boston?,spa,eng
Sentence,Actual language,Predicted language
Si un lenguaje suena bien o no depende del atractivo de la voz de la persona que lo habla.,spa,spa
Sentence,Actual language,Predicted language
Have Tom and Mary ever done that?,eng,eng
Sentence,Actual language,Predicted language
We stayed with them all through the summer.,eng,eng
Sentence,Actual language,Predicted language
Tom won't come to Australia until next week.,eng,spa
Sentence,Actual language,Predicted language
Sami put his hand on the Bible and swore to tell the truth.,eng,eng
Sentence,Actual language,Predicted language
Él no tiene miedo a morir.,spa,eng
Sentence,Actual language,Predicted language
They look like they might cry.,eng,eng
Sentence,Actual language,Predicted language
Ha llegado la hora.,spa,spa
Sentence,Actual language,Predicted language
How long does it take to get to Boston from here?,eng,eng
Sentence,Actual language,Predicted language
"No te comas eso, está vencido.",spa,eng
Sentence,Actual language,Predicted language
Ustedes no saben precisamente dónde nacieron.,spa,eng
Sentence,Actual language,Predicted language
El espejo está muy sucio.,spa,spa
Sentence,Actual language,Predicted language
Mary cannot open the door.,eng,eng
Sentence,Actual language,Predicted language
I turned Tom down.,eng,eng
Sentence,Actual language,Predicted language
I was saved.,eng,spa
Sentence,Actual language,Predicted language
Mary drank a whole bottle of wine by herself.,eng,spa
Sentence,Actual language,Predicted language
Tomás hizo trampa.,spa,spa
Sentence,Actual language,Predicted language
We have high expectations.,eng,spa
Sentence,Actual language,Predicted language
Estás espléndida.,spa,spa
Sentence,Actual language,Predicted language
I didn't think we could do that by ourselves.,eng,eng
Sentence,Actual language,Predicted language
La guerra terminó en 1945.,spa,spa
Sentence,Actual language,Predicted language
Tom and Mary knew they didn't have enough time to do what had to be done.,eng,spa
Sentence,Actual language,Predicted language
I think there's somebody in here.,eng,eng
Sentence,Actual language,Predicted language
Tom llama todas las noches.,spa,spa
Sentence,Actual language,Predicted language
Disneylandia fue fundada en 1955.,spa,spa
Sentence,Actual language,Predicted language
Él no habla inglés ni francés.,spa,spa
Sentence,Actual language,Predicted language
Él nunca ha jugado a golf.,spa,spa
Sentence,Actual language,Predicted language
Tom perdió interés para mirar la televisión.,spa,spa
Sentence,Actual language,Predicted language
No answer is necessary.,eng,spa
Sentence,Actual language,Predicted language
I only drink water.,eng,eng
Sentence,Actual language,Predicted language
Tom said he thought that Mary probably wouldn't win.,eng,spa
Sentence,Actual language,Predicted language
Goro tuvo la amabilidad de llevarme al hospital.,spa,eng
Sentence,Actual language,Predicted language
Dime lo que comes y te diré lo que eres.,spa,spa
Sentence,Actual language,Predicted language
Esas ostras que me comí anoche no me sentaron bien.,spa,spa
Sentence,Actual language,Predicted language
I wonder if Tom is satisfied.,eng,spa
Sentence,Actual language,Predicted language
They know that they ought to do that.,eng,eng
Sentence,Actual language,Predicted language
¿Qué pasó contigo y Tom?,spa,eng
Sentence,Actual language,Predicted language
Sami was convicted as an accessory to the murder of Layla.,eng,spa
Sentence,Actual language,Predicted language
Maybe it's time you got to know Tom better.,eng,eng
Sentence,Actual language,Predicted language
¿Jugamos un partido de tenis o uno de futbol?,spa,eng
Sentence,Actual language,Predicted language
What else did you make?,eng,spa
Sentence,Actual language,Predicted language
¿Ha tomado un baño?,spa,spa
Sentence,Actual language,Predicted language
"Apparently, Tom and Mary talked about that on October 20th.",eng,eng
Sentence,Actual language,Predicted language
Tom joined the high school band.,eng,spa
Sentence,Actual language,Predicted language
What I mean is that there are limits that need to be established and respected.,eng,eng
Sentence,Actual language,Predicted language
The boy considered the dolphin his best friend.,eng,spa
Sentence,Actual language,Predicted language
I barely even remember Tom.,eng,eng
Sentence,Actual language,Predicted language
You left me no choice.,eng,eng
Sentence,Actual language,Predicted language
The stage was lit from both sides.,eng,spa
Sentence,Actual language,Predicted language
El trayecto en avión fue agobiante.,spa,eng
Sentence,Actual language,Predicted language
¿Qué haces aquí?,spa,spa
Sentence,Actual language,Predicted language
Ella lo perdonó por matar a su padre.,spa,eng
Sentence,Actual language,Predicted language
A él le gusta mucho su escuela.,spa,spa
Sentence,Actual language,Predicted language
Nenwë is a Noldo.,eng,eng
Sentence,Actual language,Predicted language
"Cuando Scrooge despertó, estaba tan oscuro, que, mirando de la cama, apenas podía distinguir de la ventana transparente las paredes opacas de su habitación.",spa,spa
Sentence,Actual language,Predicted language
"God makes people who are beautiful, have a great voice and a very good memory. God also makes people who have only one of these qualities, but God also makes people who have none of these three qualities, one of whom I am.",eng,spa
Sentence,Actual language,Predicted language
Hoy tuvimos un examen de matemáticas.,spa,spa
Sentence,Actual language,Predicted language
I don't think I'll be able to do that by myself.,eng,spa
Sentence,Actual language,Predicted language
Hasta que fui a China nunca había visto un panda.,spa,spa
Sentence,Actual language,Predicted language
¿Dónde hay un espejo?,spa,eng
Sentence,Actual language,Predicted language
That happens to be true.,eng,eng
Sentence,Actual language,Predicted language
There is no cure for the disease.,eng,spa
Sentence,Actual language,Predicted language
Ask Tom if he wants to do that with us.,eng,spa
Sentence,Actual language,Predicted language
Tom will know what that means.,eng,spa
Sentence,Actual language,Predicted language
En Cuba se cultiva mucha caña de azúcar.,spa,spa
Sentence,Actual language,Predicted language
¿Sabes cuál es el secreto de Tom?,spa,eng
Sentence,Actual language,Predicted language
Can you spare some change?,eng,eng
Sentence,Actual language,Predicted language
Tom said he should do that.,eng,eng
Sentence,Actual language,Predicted language
Jet Li es una estrella de cine chino.,spa,spa
Sentence,Actual language,Predicted language
She does that sometimes.,eng,spa
Sentence,Actual language,Predicted language
Su falda está completamente pasada de moda.,spa,spa
Sentence,Actual language,Predicted language
Do you want to tell him?,eng,eng
Sentence,Actual language,Predicted language
Me llevó varias horas para escribirlo.,spa,eng
Sentence,Actual language,Predicted language
We have no idea what's going on.,eng,spa
Sentence,Actual language,Predicted language
En un frenesí de desesperación ...,spa,spa
Sentence,Actual language,Predicted language
¿De quién es esa carta?,spa,eng
Sentence,Actual language,Predicted language
I suspect that's true.,eng,eng
Sentence,Actual language,Predicted language
Sami spent the obly money he got on pizza.,eng,spa
Sentence,Actual language,Predicted language
Yoko bought some of them.,eng,eng
Sentence,Actual language,Predicted language
El criminal era un hombre canadiense.,spa,spa
Sentence,Actual language,Predicted language
He wants me to help him.,eng,eng
Sentence,Actual language,Predicted language
"Hablando de pasatiempos, me gusta mucho el béisbol.",spa,spa
Sentence,Actual language,Predicted language
What are your reasons?,eng,spa
Sentence,Actual language,Predicted language
Tom didn't know that he had to do that today.,eng,eng
Sentence,Actual language,Predicted language
You're supposed to be helping Tom now.,eng,eng
Sentence,Actual language,Predicted language
¿Sabías que a Tom no le gusta el chocolate?,spa,eng
Sentence,Actual language,Predicted language
Hacía mucho que no dormía hasta tarde.,spa,eng
Sentence,Actual language,Predicted language
Be careful with her.,eng,eng
Sentence,Actual language,Predicted language
Nada en la abundancia.,spa,spa
Sentence,Actual language,Predicted language
He moved the table aside.,eng,spa
Sentence,Actual language,Predicted language
Estoy seguro de que seré capaz de hacerlo.,spa,eng
Sentence,Actual language,Predicted language
¿De verdad quieres que vaya a tu fiesta?,spa,spa
Sentence,Actual language,Predicted language
No lo conocía muy bien.,spa,spa
Sentence,Actual language,Predicted language
La clase en la que me mandan más deberes es inglés.,spa,spa
Sentence,Actual language,Predicted language
No sé si ella te gusta o no.,spa,spa
Sentence,Actual language,Predicted language
"- Quiero decir... Mi vida -dijo Dima- Bueno, hay 3.000.000 BYR en esta maleta.",spa,spa
Sentence,Actual language,Predicted language
Sami had no clue how his keys got there.,eng,eng
Sentence,Actual language,Predicted language
Ella no les entiende.,spa,eng
Sentence,Actual language,Predicted language
I'm going to eat a peach.,eng,spa
Sentence,Actual language,Predicted language
Hace tres semanas que está enferma.,spa,spa
Sentence,Actual language,Predicted language
I feel really bad about that.,eng,eng
Sentence,Actual language,Predicted language
I'm ready to go back home.,eng,eng
Sentence,Actual language,Predicted language
I'll help you pack.,eng,spa
Sentence,Actual language,Predicted language
¿Cuándo y dónde compraste ese reloj antiguo?,spa,eng
Sentence,Actual language,Predicted language
"If we don't obtain an adequate knowledge of their culture, a lot of problems could easily arise.",eng,spa
Sentence,Actual language,Predicted language
Tom isn't strong enough yet to do that.,eng,eng
Sentence,Actual language,Predicted language
Don't you want to try another one?,eng,eng
Sentence,Actual language,Predicted language
Todavía estaba lloviendo.,spa,eng
Sentence,Actual language,Predicted language
Debe usted luchar contra esa tendencia que tiene.,spa,spa
Sentence,Actual language,Predicted language
Children often imitate their parents.,eng,eng
Sentence,Actual language,Predicted language
Él siempre llega a casa a las 6:00 p. m.,spa,spa
Sentence,Actual language,Predicted language
He barely missed being killed in the accident.,eng,eng
